1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70,11200,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,5,57,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1,0,0,0,0,1,3,3,0,0,3,906,1,0,134,1040,0,1,0,0,0,0,1040,1,0,5,1,1,0,0,1040,0,0,1040,1,0,1,0,3,1,3,5,1,0,0,0,0,0,0,0,1,1965,0,0,1,1,384,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2008,1,0,0,1,0,0,0,0,129500
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85,11924,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9,5,17,1,16,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,286,5,3,0,0,1,0,0,0,1,5,3,0,0,6,998,1,0,177,1175,0,1,0,0,0,0,1175,1,0,5,1,1,0,0,1182,1142,0,2324,1,0,3,0,4,1,5,11,1,0,0,0,2,4,0,1,0,2005,1,0,0,3,736,3,3,1,0,0,147,21,0,0,0,0,0,0,0,0,0,7,2006,0,1,0,0,0,0,0,1,345000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12968,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,6,60,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1,0,0,0,0,1,3,3,0,0,5,737,1,0,175,912,0,1,0,0,0,0,912,1,0,3,1,1,0,0,912,0,0,912,1,0,1,0,2,1,3,4,1,0,0,0,0,0,0,0,1,1962,0,0,1,1,352,3,3,1,0,0,140,0,0,0,176,0,0,0,0,0,0,9,2008,1,0,0,1,0,0,0,0,144000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,91,10652,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7,5,16,1,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,306,4,3,0,0,1,0,0,0,1,4,3,1,2,1,0,0,0,1494,1494,0,1,0,0,0,0,1494,1,0,5,1,1,0,0,1494,0,0,1494,0,0,2,0,3,1,4,7,1,0,0,0,1,4,1,0,0,2006,0,1,0,3,840,3,3,1,0,0,160,33,0,0,0,0,0,0,0,0,0,8,2007,0,1,0,0,0,0,0,1,279500
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10920,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,5,62,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,212,3,3,0,1,0,0,0,0,1,3,3,0,0,4,733,1,0,520,1253,0,1,0,0,0,0,1253,1,0,3,1,1,0,0,1253,0,0,1253,1,0,1,1,2,1,3,5,1,0,0,0,1,2,1,0,0,1960,0,1,0,1,352,3,3,1,0,0,0,213,176,0,0,0,0,0,1,0,0,5,2008,1,0,0,1,0,0,0,0,157000
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,6120,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,8,93,1,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,3,1,0,0,0,0,0,1,3,3,0,0,1,0,0,0,832,832,0,1,0,0,0,0,832,1,0,5,1,0,1,0,854,0,0,854,0,0,1,0,2,1,3,5,1,0,0,0,0,0,0,0,1,1991,0,0,1,2,576,3,3,1,0,0,48,112,0,0,0,0,1,0,0,0,0,7,2007,1,0,0,1,0,0,0,0,132000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11241,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,7,52,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,180,3,3,0,1,0,0,0,0,1,3,3,0,0,5,578,1,0,426,1004,0,1,0,0,0,0,1004,1,0,5,1,1,0,0,1004,0,0,1004,1,0,1,0,2,1,3,5,1,0,0,0,1,3,1,0,0,1970,1,0,0,2,480,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,700,3,2010,1,0,0,1,0,0,0,0,149000
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,72,10791,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,5,55,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,1,0,0,1296,0,0,1296,0,0,2,0,2,2,3,6,1,0,0,0,0,0,0,0,0,1967,0,0,1,2,516,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,500,10,2006,1,0,0,1,0,0,0,0,90000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,66,13695,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5,5,18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,3,0,0,1,0,0,0,1,3,3,0,0,6,646,1,0,468,1114,0,1,0,0,0,0,1114,1,0,5,1,1,0,0,1114,0,0,1114,1,0,1,1,3,1,4,6,1,0,0,0,0,0,0,0,1,2004,0,0,1,2,576,3,3,1,0,0,0,102,0,0,0,0,0,0,0,0,0,6,2008,1,0,0,1,0,0,0,0,159000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70,7560,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,6,64,1,57,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1,0,0,0,0,1,3,3,0,0,2,504,1,0,525,1029,0,1,0,0,0,0,1029,1,0,3,1,1,0,0,1339,0,0,1339,0,0,1,0,3,1,3,6,0,1,0,0,0,0,1,0,0,1958,0,0,1,1,294,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2009,0,0,1,0,1,0,0,0,139000
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,101,14215,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,5,17,1,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,380,4,3,0,0,1,0,0,0,1,5,3,1,2,1,0,0,0,1158,1158,0,1,0,0,0,0,1158,1,0,5,1,1,0,0,1158,1218,0,2376,0,0,3,1,4,1,4,9,1,0,0,0,1,4,0,1,0,2005,0,1,0,3,853,3,3,1,0,0,240,154,0,0,0,0,0,0,0,0,0,11,2006,0,1,0,0,0,0,0,1,325300
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,7449,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,7,92,1,72,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,3,0,0,1,0,0,0,1,3,3,0,0,1,0,0,0,637,637,0,1,0,0,0,0,637,1,0,5,1,0,0,1,1108,0,0,1108,0,0,1,0,3,1,4,6,1,0,0,0,1,4,1,0,0,1930,0,0,1,1,280,3,3,0,0,1,0,0,205,0,0,0,1,0,0,0,0,6,2007,1,0,0,1,0,0,0,0,139400
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,75,9742,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8,5,20,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,281,4,3,0,0,1,0,0,0,1,4,3,0,0,1,0,0,0,1777,1777,0,1,0,0,0,0,1777,1,0,5,1,1,0,0,1795,0,0,1795,0,0,2,0,3,1,4,7,1,0,0,0,1,4,1,0,0,2002,0,1,0,2,534,3,3,1,0,0,171,159,0,0,0,0,0,0,0,0,0,9,2008,1,0,0,1,0,0,0,0,230000
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,44,4224,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,7,46,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,1,0,0,0,1,4,3,0,0,6,840,1,0,200,1040,0,1,0,0,0,0,1040,1,0,3,1,1,0,0,1060,0,0,1060,1,0,1,0,3,1,3,6,1,0,0,0,1,3,1,0,0,1976,0,0,1,2,572,3,3,1,0,0,100,110,0,0,0,0,0,0,0,0,0,6,2007,1,0,0,1,0,0,0,0,129900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8246,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,8,54,1,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,1,0,0,0,0,1,3,3,1,1,3,188,5,668,204,1060,0,1,0,0,0,0,1060,1,0,5,1,1,0,0,1060,0,0,1060,1,0,1,0,3,1,4,6,1,0,0,0,1,3,1,0,0,1968,0,0,1,1,270,3,3,1,0,0,406,90,0,0,0,0,0,1,0,0,0,5,2010,1,0,0,1,0,0,0,0,154000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,110,14230,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8,5,15,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,640,4,3,0,0,1,0,0,0,1,4,3,0,0,1,0,0,0,1566,1566,0,1,0,0,0,0,1566,1,0,5,1,1,0,0,1600,0,0,1600,0,0,2,0,3,1,4,7,1,0,0,0,1,4,1,0,0,2007,0,1,0,3,890,3,3,1,0,0,0,56,0,0,0,0,0,0,0,0,0,7,2009,1,0,0,1,0,0,0,0,256300
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60,7200,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,7,71,1,22,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,3,0,1,0,0,0,0,1,3,3,1,1,4,234,3,486,180,900,0,1,0,0,0,0,900,1,0,3,1,1,0,0,900,0,0,900,0,1,1,0,3,1,4,5,1,0,0,0,0,0,0,0,1,2005,0,0,1,2,576,3,3,1,0,0,222,32,0,0,0,0,0,0,0,0,0,5,2010,1,0,0,1,0,0,0,0,134800
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,98,11478,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8,5,15,1,14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,200,4,3,0,0,1,0,0,0,1,5,3,0,0,6,1218,1,0,486,1704,0,1,0,0,0,0,1704,1,0,5,1,1,0,0,1704,0,0,1704,1,0,2,0,3,1,4,7,1,0,0,0,1,4,1,0,0,2008,0,1,0,3,772,3,3,1,0,0,0,50,0,0,0,0,0,0,0,0,0,5,2010,1,0,0,1,0,0,0,0,306000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47,16321,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,6,65,1,25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1,0,0,0,0,1,3,3,1,3,4,1277,1,0,207,1484,0,1,0,0,0,0,1484,1,0,3,1,1,0,0,1600,0,0,1600,1,0,1,0,2,1,3,6,1,0,0,0,2,4,1,0,0,1957,0,1,0,1,319,3,3,1,0,0,288,258,0,0,0,0,0,0,0,0,0,12,2006,1,0,0,1,0,0,0,0,207500
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,6324,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,6,95,1,72,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,0,0,0,1,3,3,0,0,1,0,0,0,520,520,0,1,0,0,0,0,520,1,0,2,0,1,0,0,520,0,0,520,0,0,1,0,1,1,2,4,1,0,0,0,0,0,0,0,1,1920,0,0,1,1,240,2,3,1,0,0,49,0,87,0,0,0,0,0,0,0,0,5,2008,1,0,0,1,0,0,0,0,68500
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50,8500,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,4,102,1,72,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,1,0,0,0,0,0,1,3,3,0,0,1,0,0,0,649,649,0,1,0,0,0,0,649,1,0,3,0,1,0,0,649,668,0,1317,0,0,1,0,3,1,3,6,1,0,0,0,0,0,0,0,1,1920,0,0,1,1,250,3,2,0,0,1,0,54,172,0,0,0,0,1,0,0,0,7,2008,1,0,0,1,0,0,0,0,40000
